Date,Close,High,Low,Open,Volume,MA7,MA30,Return,Volatility,Momentum
09-09-2016,23.69833183,24.2934911,23.69833183,24.04531654,186228000,24.46518026,24.64441636,-0.02264973,0.010235992,-0.82725334
12-09-2016,24.22914886,24.29349003,23.56045662,23.58803215,181171200,24.44351387,24.6581384,0.02239892,0.012365214,-0.52622796
13-09-2016,24.80591965,24.99894486,24.64276837,24.70481287,248704800,24.48356165,24.67706826,0.023804831,0.014130523,0.0574379
14-09-2016,25.68372917,25.97326621,24.95529241,24.98516635,443554800,24.61618342,24.73721924,0.035387098,0.016876421,0.78358841
15-09-2016,26.55693436,26.59370174,26.07896886,26.16399213,359934400,24.87453379,24.81649729,0.03399838,0.018686661,2.30940247
16-09-2016,26.40756798,26.68561474,26.20535263,26.45352721,319547600,25.08988053,24.88581734,-0.005624383,0.018676107,2.70923615
19-09-2016,26.09965324,26.69710929,26.02382182,26.46961677,188092000,25.3544693,24.93254153,-0.011660095,0.019161534,1.87050438
20-09-2016,26.0973568,26.22374251,25.85377896,25.97786628,138057200,25.69718715,24.97237218,-8.80E-05,0.018894186,1.29143715
21-09-2016,26.09275436,26.19386116,25.83768635,26.16169057,144012800,25.96341651,25.0086792,-0.000176357,0.018915511,0.40902519
22-09-2016,26.33862495,26.41215795,26.19615401,26.27658045,124296000,26.18237441,25.05938619,0.009422945,0.018951359,-0.21830941
23-09-2016,25.8997345,26.37770003,25.63317794,26.29267676,209924800,26.21323231,25.09599953,-0.016663377,0.019777656,-0.50783348
26-09-2016,25.938797,26.05599085,25.63317642,25.65385676,119477600,26.12492698,25.13200022,0.00150822,0.019757753,-0.16085624
27-09-2016,25.98705482,26.00773692,25.81471163,25.96637448,98429600,26.06485367,25.15965176,0.001860449,0.019747691,-0.11030198
28-09-2016,26.18466949,26.34322576,26.06517901,26.12492513,118564400,26.07699885,25.19465631,0.00760435,0.017845497,0.09191513
29-09-2016,25.77793694,26.15019873,25.69061705,26.00313273,143548000,26.03136744,25.2173289,-0.015533232,0.017061465,-0.56068801
30-09-2016,25.9778614,26.05139442,25.69062279,25.84228386,145516400,26.01495416,25.24773782,0.007755642,0.016426394,0.0781269
03-10-2016,25.85607147,25.97786212,25.80092215,25.8997323,86807200,25.94601795,25.27194246,-0.00468822,0.015680689,-0.08272553
04-10-2016,25.96637344,26.26739898,25.88135017,25.98016034,118947200,25.95553779,25.30633449,0.004265999,0.01266399,-0.02068138
05-10-2016,25.9778614,26.11803399,25.89513654,26.05828787,85812400,25.96111842,25.3385053,0.000442417,0.008349175,-0.20680809
06-10-2016,26.1708889,26.27429412,25.9962473,26.12722806,115117200,25.98738043,25.38339119,0.007430462,0.00858376,0.39295196
07-10-2016,26.20994949,26.32484494,26.08356555,26.26739722,97433600,25.99099186,25.43310273,0.001492521,0.007979646,0.23208809
10-10-2016,26.66723824,26.82809119,26.36161588,26.4305521,144944000,26.11803491,25.50288264,0.017447144,0.009192791,0.81116677
11-10-2016,26.72467804,27.27387806,26.70169755,27.04638384,256164000,26.224723,25.57549674,0.002153946,0.009179562,0.7583046
12-10-2016,26.96366501,27.11073281,26.82808921,26.96596341,150347200,26.38295065,25.66235771,0.008942557,0.009149522,0.98580361
13-10-2016,26.88094521,26.98664883,26.59140813,26.83728437,140769600,26.51360376,25.74569543,-0.003067825,0.007646867,0.71005631
14-10-2016,27.03030014,27.15438742,26.9154047,27.08774786,142608800,26.66395215,25.82918593,0.005556164,0.007675354,0.82035065
17-10-2016,27.01192093,27.07855875,26.83498095,26.96136665,94499600,26.78409958,25.90440407,-0.000679948,0.007733562,0.34468269
18-10-2016,26.99353981,27.1635846,26.98894301,27.15669115,98214000,26.89604105,25.97923934,-0.000680482,0.00765376,0.26886177
19-10-2016,26.91311073,27.06017677,26.15020502,26.94298292,80138400,26.9311657,26.04633833,-0.002979568,0.00596514,-0.05055428
20-10-2016,26.8993187,26.9728517,26.73157234,26.85336122,96503200,26.95611436,26.13473123,-0.000512465,0.005877327,0.01837349
21-10-2016,26.79361916,26.86485553,26.72008614,26.84187504,92770800,26.9318221,26.23790747,-0.00392945,0.005808956,-0.23668098
24-10-2016,27.03490067,27.05558101,26.88553622,26.90851496,94154800,26.95381573,26.33143253,0.009005185,0.006048962,0.02297974
25-10-2016,27.17276573,27.19804286,26.95676179,27.10382778,192516000,26.97416796,26.4103274,0.005099522,0.006031357,0.17922592
26-10-2016,26.56152534,26.58680248,26.03760245,26.26739332,264536800,26.90982573,26.43958728,-0.022494596,0.009001271,-0.35158539
27-10-2016,26.30646133,26.62357212,26.21913968,26.51557013,138248000,26.81167167,26.43123817,-0.009602762,0.009441415,-0.59285737
28-10-2016,26.13182068,26.47420862,26.06977616,26.16628966,151446800,26.7000588,26.4220466,-0.006638698,0.008188665,-0.66179848
31-10-2016,26.09045792,26.24901419,26.0123281,26.11573505,105677600,26.58450726,26.42174009,-0.00158285,0.008123985,-0.94444275
01-11-2016,25.61938667,26.14330964,25.39878762,26.07207502,175303200,26.41675976,26.40580775,-0.018055308,0.008598135,-1.55337906
02-11-2016,25.64236069,25.81700223,25.55963759,25.59870162,113326800,26.21782548,26.39079463,0.000896744,0.0086823,-0.91916465
03-11-2016,25.36751747,25.74399915,25.30284594,25.63313418,107730400,25.95993287,26.35842438,-0.010718328,0.008488568,-0.93894386
04-11-2016,25.13884926,25.46451878,24.97024164,25.06724891,123348000,25.75669343,26.33306154,-0.009014213,0.008492985,-0.99297142
07-11-2016,25.50147438,25.5245711,25.28205117,25.42525363,130240000,25.6416953,26.31848412,0.014424889,0.009933144,-0.58898354
08-11-2016,25.65160179,25.80404328,25.33748154,25.47837379,97016800,25.5730926,26.30730235,0.005887009,0.010280305,0.03221512
09-11-2016,25.61002922,25.71165689,24.95638351,25.37905853,236705600,25.50445993,26.28814767,-0.001620662,0.010260825,-0.03233147
10-11-2016,24.89633369,25.658536,24.4436313,25.658536,228538000,25.40116664,26.2587609,-0.027867814,0.012164318,-0.47118378
11-11-2016,25.04415131,25.14577897,24.60992706,24.74158027,136575600,25.31570816,26.22763723,0.005937325,0.011914521,-0.09469795
14-11-2016,24.41590691,24.90094491,24.03942539,24.8778482,204702000,25.17976379,26.17963174,-0.025085474,0.012584183,-1.08556747
15-11-2016,24.73926926,24.87092247,24.51984782,24.61454488,129058000,25.12268094,26.13872827,0.013243921,0.012936747,-0.91233253
16-11-2016,25.40446663,25.45990087,24.6214761,24.64457282,235362000,25.10882269,26.11961511,0.026888319,0.015380246,-0.20556259
17-11-2016,25.39522362,25.48761223,25.1365376,25.36288787,110528000,25.07219723,26.0937596,-0.000363834,0.015337933,0.49888993
18-11-2016,25.42063332,25.53150002,25.32824645,25.34210413,113715600,25.04514068,26.06744906,0.00100057,0.015357967,0.37648201
21-11-2016,25.80635262,25.86640372,25.4090828,25.43448971,117058400,25.17514338,26.03875287,0.015173473,0.015210557,1.39044571
22-11-2016,25.82252502,25.96572573,25.73013639,25.85716922,103862000,25.28633963,26.00868111,0.000626683,0.015210361,1.08325576
23-11-2016,25.69087029,25.7555418,25.48299631,25.72089584,109705600,25.46847725,25.96625462,-0.005098445,0.014960558,0.28640366
25-11-2016,25.8202095,25.83868758,25.62619324,25.66776803,45903600,25.62289729,25.93089676,0.005034443,0.014705489,0.42498588
28-11-2016,25.76939964,25.97727362,25.72782485,25.73706389,108776000,25.67503057,25.88886674,-0.001967833,0.01428787,0.34876632
29-11-2016,25.74399376,25.87564699,25.42294463,25.58693361,114115200,25.72485488,25.8466025,-0.000985893,0.014219101,-0.06235886
30-11-2016,25.52688408,25.91491497,25.4691414,25.77633289,144649200,25.74003356,25.79771398,-0.008433411,0.014407105,-0.29564094
01-12-2016,25.28898048,25.62388904,25.18273418,25.49223582,148347600,25.66612325,25.7435763,-0.009319727,0.012369437,-0.40188981
02-12-2016,25.38368034,25.42756358,25.1411604,25.21507096,106112000,25.60343116,25.69305503,0.003744708,0.012318471,-0.43652916
05-12-2016,25.20121193,25.41370454,25.002577,25.4067757,137298000,25.53347996,25.63997479,-0.007188414,0.010134598,-0.56818771
06-12-2016,25.39522362,25.48992243,25.21968718,25.29128752,104782000,25.47276769,25.58531888,0.007698506,0.009776468,-0.34877014
07-12-2016,25.6446743,25.68163046,25.21276026,25.23585697,119994800,25.45494979,25.5343825,0.00982274,0.007128451,0.11779022
08-12-2016,25.89643669,25.96803705,25.54536022,25.6054131,108273200,25.47672735,25.51221288,0.009817336,0.00752056,0.60745621
09-12-2016,26.31910324,26.49233122,25.94031154,25.94031154,137610400,25.58990151,25.51263428,0.016321417,0.008504645,0.9354229
12-12-2016,26.16897964,26.56162911,25.98189219,26.16666944,105497600,25.71561568,25.51387291,-0.005703979,0.007925442,0.96776771
13-12-2016,26.60551834,26.77412598,26.27291993,26.29370645,174935200,25.89016397,25.53104159,0.016681533,0.008957505,1.21029472
14-12-2016,26.60551834,26.8387975,26.5570147,26.57087238,136127200,26.09077917,25.56391265,0,0.008740138,0.96084404
15-12-2016,26.75102615,26.96121033,26.61475429,26.64939848,186098000,26.28446524,25.60086816,0.005469084,0.008750457,0.85458946
16-12-2016,26.78567123,26.90808542,26.71176068,26.90115658,177404400,26.4474648,25.64813995,0.001295093,0.008663365,0.46656799
19-12-2016,26.94042015,27.11133796,26.73485639,26.74640562,111117600,26.5966053,25.70819232,0.005777302,0.008624412,0.77144051
20-12-2016,27.01202393,27.13905852,26.94966261,26.96352029,85700000,26.69559397,25.75854397,0.002657857,0.00794812,0.40650559
21-12-2016,27.0374279,27.11595885,26.97275639,26.97737679,95132800,26.81965801,25.80473817,0.000940469,0.007038885,0.43190956
22-12-2016,26.8595829,26.91039674,26.70945159,26.87344058,104343600,26.85595294,25.84638996,-0.006577734,0.007671235,0.10855675
23-12-2016,26.91270256,26.91270256,26.69789976,26.69789976,56998000,26.8998364,25.91360226,0.00197768,0.006997834,0.12703133
27-12-2016,27.08362198,27.20834636,26.90577357,26.91270241,73187600,26.94735009,25.98158461,0.006350883,0.006962997,0.14320183
28-12-2016,26.96813202,27.25915375,26.83878726,27.14366843,83623600,26.97341592,26.06665878,-0.004264199,0.007169757,-0.04389191
29-12-2016,26.96120834,27.04897657,26.8849876,26.89653507,60158000,26.97638566,26.14072342,-0.000256736,0.007004031,-0.07621956
30-12-2016,26.75102615,27.06976508,26.66094772,26.94273226,122345200,26.93910026,26.18560874,-0.007795726,0.006389228,-0.10855675
03-01-2017,26.82724953,26.86882433,26.50620037,26.74641013,115127600,26.90907478,26.23334293,0.002849363,0.00608164,-0.08545303
04-01-2017,26.79722023,26.91039714,26.73485892,26.75795563,84472400,26.90016583,26.27922916,-0.001119358,0.0043413,-0.28640175
05-01-2017,26.93349457,26.99123725,26.7487173,26.77412421,88774400,26.90313612,26.31680056,0.005085391,0.004503991,-0.03463745
06-01-2017,27.23375893,27.29150161,26.90116052,26.97276088,127007600,26.92458425,26.36384169,0.011148362,0.005157046,0.27255059
09-01-2017,27.48319626,27.58482391,27.24067814,27.24298658,134247600,26.99816486,26.42358589,0.009159122,0.005569371,0.73217011
10-01-2017,27.51092148,27.57328279,27.32383577,27.43239052,97848400,27.07669531,26.47994296,0.001008806,0.005455517,0.68367195
11-01-2017,27.658741,27.70031579,27.39312434,27.4254601,110354400,27.20636886,26.542921,0.005373121,0.005546896,0.86152077
12-01-2017,27.54325294,27.55480218,27.30304323,27.46241356,108344800,27.30865506,26.60289631,-0.004175463,0.005765397,0.60975837
13-01-2017,27.4947567,27.62872015,27.44163265,27.51092458,104447600,27.40830313,26.66849206,-0.00176073,0.00538789,0.26099777
17-01-2017,27.71648598,27.77191846,27.30535838,27.33307374,137759200,27.52015904,26.74940891,0.008064421,0.005652467,0.23328972
18-01-2017,27.71417046,27.83196599,27.64949895,27.71648066,94852000,27.58878926,26.82709192,-8.35E-05,0.005542432,0.20324898
19-01-2017,27.66566849,27.73726884,27.57097142,27.57790026,102389200,27.61485672,26.90924047,-0.001750078,0.005373903,0.00692749
20-01-2017,27.71648598,27.82042209,27.65412466,27.82042209,130391600,27.64422308,26.98661588,0.001836843,0.005340119,0.17323304
23-01-2017,27.73496056,27.90356817,27.66335844,27.71648248,88200800,27.65511159,27.05629209,0.000666556,0.00457097,0.24020386
24-01-2017,27.70955658,27.73958214,27.60100006,27.6125493,92844000,27.67886925,27.11672942,-0.000915955,0.004664545,-0.0069294
25-01-2017,28.15070724,28.20152108,27.78115449,27.81349025,129510400,27.77257647,27.17778289,0.015920524,0.005785386,0.43653678
26-01-2017,28.16456985,28.28005521,28.08603889,28.10220677,105350400,27.83658845,27.24430256,0.000492443,0.005821201,0.49890136
27-01-2017,28.16687393,28.25926256,28.08603455,28.21075893,82251600,27.90126038,27.29634775,8.18E-05,0.005396676,0.45038795
30-01-2017,28.09296417,28.09296417,27.86892409,27.9312854,121510000,27.96230262,27.34592927,-0.002623996,0.005179739,0.35800361
31-01-2017,28.0282917,28.03753074,27.85968409,27.98209827,196804000,28.00684629,27.38850479,-0.002302088,0.005282441,0.31873512
01-02-2017,29.73747826,30.13936855,29.33558972,29.34020836,447940000,28.29292025,27.48689836,0.060980761,0.016829757,1.58677102
02-02-2017,29.68665886,29.88529377,29.51343086,29.55962605,134841600,28.57536343,27.57843965,-0.001708934,0.016735393,1.52208901
03-02-2017,29.81369781,29.83910473,29.6012052,29.63584939,98029200,28.81293351,27.67182878,0.004279328,0.016611414,1.64682388
06-02-2017,30.09317589,30.14168129,29.7721267,29.82525251,107383600,29.08844866,27.77368705,0.00937415,0.016628074,2.00021172
07-02-2017,30.37957001,30.50891301,30.13012128,30.15090779,152735200,29.4045481,27.89101995,0.009516912,0.016554904,2.35127831
08-02-2017,30.49736786,30.53894442,30.30797373,30.33800105,92016400,29.74803434,28.01050879,0.003877535,0.016401464,0.7598896
09-02-2017,30.71773338,30.72469226,30.41616906,30.53911394,113399600,30.1322403,28.13164584,0.007225723,0.016331392,1.03107452
10-02-2017,30.64814186,30.83836061,30.63190566,30.72701504,80262000,30.2623351,28.25431283,-0.002265516,0.016444043,0.83444405
13-02-2017,30.91955376,31.0425022,30.7942904,30.87084161,92141600,30.43846294,28.38625768,0.008855738,0.016275882,0.82637787
14-02-2017,31.32087326,31.33710947,30.91028166,30.96131581,132904800,30.65377372,28.53858592,0.012979473,0.016184216,0.94130325
15-02-2017,31.43453217,31.61083319,31.22807718,31.43685415,142492400,30.84539604,28.69216201,0.003628855,0.016097219,0.93716431
16-02-2017,31.39742279,31.5250046,31.27911476,31.47165202,90338400,30.99080358,28.84550209,-0.001180529,0.016148394,0.67968941
17-02-2017,31.48325348,31.50877055,31.33943191,31.33943191,88792800,31.13164439,28.99716072,0.002733686,0.015941903,0.83511162
21-02-2017,31.71058273,31.72218205,31.54356255,31.60155557,98028800,31.27348001,29.14638818,0.00722064,0.015656009,0.79102897
22-02-2017,31.80568504,31.80800349,31.57371301,31.64794222,83347600,31.43884332,29.29047114,0.002999072,0.004610369,0.48481178
23-02-2017,31.67115211,31.89152491,31.61779952,31.86832983,83152800,31.54621451,29.4291455,-0.004229839,0.004923729,0.23661994
24-02-2017,31.70130348,31.70130348,31.3811809,31.52732443,87106400,31.60056169,29.56389758,0.000952014,0.005022006,0.30388069
27-02-2017,31.76392937,31.88223737,31.61314896,31.81264505,81029600,31.64761843,29.70458679,0.001975499,0.004845188,0.28067589
28-02-2017,31.77786255,31.8822493,31.71058865,31.79873919,93931600,31.70196697,29.84735699,0.000438648,0.004635378,0.06727982
01-03-2017,32.42737579,32.51088588,31.91935991,31.98663025,145658400,31.83684158,30.00438665,0.020439173,0.006536837,0.62169075
02-03-2017,32.23484802,32.54104939,32.18845077,32.47609747,104844000,31.91173662,30.1550759,-0.005937199,0.007029142,0.56369591
03-03-2017,32.42505646,32.43665577,32.14900912,32.19308438,84432400,32.00021825,30.31372217,0.005900708,0.006853012,0.72375298
06-03-2017,32.32299042,32.42274026,32.15133333,32.3299493,87000000,32.09333801,30.46727231,-0.003147752,0.006956348,0.55906105
07-03-2017,32.36475372,32.47145892,32.19541151,32.25804498,69785200,32.18811662,30.62159875,0.001292062,0.00636867,0.58689117
08-03-2017,32.24412155,32.42969994,32.20236827,32.23252224,74828800,32.2567155,30.77275092,-0.00372727,0.006556889,-0.18325424
09-03-2017,32.16988754,32.19540461,31.79177545,32.18380884,88623600,32.31271907,30.90672359,-0.002302249,0.006603298,-0.06496048
10-03-2017,32.27659607,32.32763021,32.16061003,32.30211314,78451200,32.29117911,31.04379113,0.003317031,0.006611766,-0.14846039
13-03-2017,32.2905159,32.34386849,32.20236891,32.20932779,69686800,32.29913167,31.18124587,0.000431267,0.006430033,-0.03247452
14-03-2017,32.24180603,32.39490494,32.20700809,32.31371682,61236400,32.27295303,31.3195406,-0.001508488,0.006452002,-0.12294769
15-03-2017,32.58280182,32.65007217,32.25107988,32.33923041,102767200,32.31006895,31.4713576,0.0105762,0.006737308,0.33868027
16-03-2017,32.63615799,32.71270921,32.53640814,32.64311687,76928000,32.34884099,31.56798026,0.001637556,0.006731203,0.46627045
17-03-2017,32.4737854,32.70807602,32.45058677,32.70807602,175540000,32.38165011,31.66088448,-0.004975236,0.006992282,0.19718933
20-03-2017,32.81477356,32.82405089,32.52944534,32.56888017,86168000,32.47377668,31.76092033,0.010500413,0.007370334,0.52425766
21-03-2017,32.43897247,33.12561134,32.4134554,32.96555005,158119600,32.49697331,31.83911355,-0.011452192,0.006170522,0.19716644
22-03-2017,32.80549622,32.84725304,32.42042165,32.44130183,103440800,32.57054193,31.91997776,0.011298871,0.006590693,0.2226944
23-03-2017,32.68950272,32.84260513,32.61759194,32.76837237,81385200,32.6344986,31.99304892,-0.003535795,0.00656364,0.05334473
24-03-2017,32.62454605,32.8797167,32.55727572,32.82404214,89582400,32.64046206,32.05660934,-0.00198708,0.006519841,0.15076065
27-03-2017,32.680233,32.75910267,32.15597375,32.33459327,94300400,32.64675849,32.12434572,0.001706903,0.006523762,-0.13454056
28-03-2017,33.35758972,33.41326076,32.61991658,32.68719047,133499200,32.77301625,32.20561358,0.020726802,0.008280665,0.91861725
29-03-2017,33.43181229,33.51764436,33.21607997,33.32974401,116760000,32.86116464,32.27597822,0.002225058,0.008168035,0.62631607
30-03-2017,33.38772964,33.51995539,33.28798338,33.44804463,84829200,32.99670138,32.3410848,-0.001318584,0.008238375,0.69822692
31-03-2017,33.32510376,33.46660684,33.17431981,33.33902152,78646800,33.07093103,32.40534083,-0.001875715,0.008304705,0.70055771
03-04-2017,33.33440018,33.43182806,33.18361968,33.33672216,79942800,33.16305923,32.46704572,0.000278961,0.008255458,0.65416718
04-04-2017,33.5825882,33.6104237,33.21143157,33.22998976,79565600,33.2999224,32.5294459,0.007445402,0.008057398,0.22499848
05-04-2017,33.40862274,33.74266313,33.35990704,33.45501645,110871600,33.40397808,32.58287716,-0.005180228,0.008295928,-0.02318955
06-04-2017,33.32510376,33.52459985,33.27638807,33.47124374,84596000,33.39933722,32.63800888,-0.002499923,0.008168015,-0.06262588
07-04-2017,33.2508812,33.44573692,33.23464499,33.34135018,66688800,33.37348993,32.68966147,-0.002227227,0.007836425,-0.07422256
10-04-2017,33.21144104,33.37614277,33.14880759,33.31119087,75733600,33.34830584,32.73791186,-0.001186139,0.007022477,-0.12295914
11-04-2017,32.8542099,33.2532022,32.490012,33.15809279,121517600,33.28103529,32.77379011,-0.010756267,0.007176872,-0.7283783
12-04-2017,32.89363861,32.97482671,32.7103787,32.84724491,81400000,33.21806935,32.7893322,0.001200111,0.007102031,-0.51498413
13-04-2017,32.7196579,33.02818114,32.7196579,32.919154,71291600,33.09479359,32.80549253,-0.00528919,0.007243267,-0.60544586
17-04-2017,32.90060043,32.91219975,32.67790568,32.81940879,66328400,33.02221898,32.82134399,0.005530086,0.007374036,-0.35028077
18-04-2017,32.75445175,32.94930742,32.73357512,32.80316744,58790000,32.94069726,32.83572604,-0.004442128,0.004617768,-0.45698929
19-04-2017,32.63382721,32.94003202,32.58047463,32.91219651,69313600,32.85254669,32.84469516,-0.003682691,0.004540886,-0.22038269
20-04-2017,33.042099,33.15344459,32.74517506,32.75909282,93278400,32.82835497,32.8712944,0.012510693,0.005926441,0.14846039
21-04-2017,33.00265884,33.09776468,32.90523102,33.04209366,69283600,32.84956196,32.89905345,-0.001193634,0.005919068,0.28300094
24-04-2017,33.32047653,33.39238733,33.2137678,33.28800058,68537200,32.91053881,32.93384946,0.009630063,0.006531312,0.4198761
25-04-2017,33.52692795,33.61275649,33.37382551,33.38310638,75486000,33.0258631,32.9750632,0.006195932,0.006429339,0.7724762
26-04-2017,33.32974625,33.54316367,33.26015746,33.51300617,80164800,33.08716965,33.01132787,-0.005881293,0.006474529,0.69591904
27-04-2017,33.35526657,33.44109865,33.24392095,33.38542408,56985200,33.17300034,33.0370767,0.000765692,0.006442076,0.31316757
28-04-2017,33.32278061,33.47356455,33.23463364,33.42484887,83441600,33.27142225,33.05996412,-0.000973938,0.006416146,0.32012177
01-05-2017,34.00247192,34.1462935,33.62667824,33.6591542,134411600,33.40861838,33.11092033,0.020397197,0.008362233,0.68199539
02-05-2017,34.2182045,34.35274875,34.06278361,34.22516338,181408800,33.58226776,33.15770137,0.006344615,0.007616081,0.69127655
03-05-2017,34.11382675,34.21357663,33.46662595,33.77282738,182788000,33.69560351,33.21352984,-0.003050357,0.007773714,0.7840805
04-05-2017,33.99087143,34.13237455,33.82385123,33.98855298,93487600,33.76188115,33.25304235,-0.003604266,0.007653748,0.63560486
05-05-2017,34.55456543,34.55920232,34.04422398,34.04422398,109310800,33.93685532,33.31521111,0.016583688,0.008487005,1.23178482
08-05-2017,35.49404907,35.65411038,34.57080112,34.57080112,195009600,34.24239567,33.41086121,0.027188408,0.010229184,1.49157715
09-05-2017,35.72138596,35.92784099,35.59611904,35.6935469,156521600,34.58505358,33.51223297,0.00640493,0.009858238,1.50318146
10-05-2017,35.55203629,35.70977913,35.28526983,35.63786835,103222800,34.80641992,33.58538119,-0.004740848,0.010126721,1.43820954
11-05-2017,35.85950851,35.88746248,35.47750414,35.51011414,109020400,35.04089192,33.6663044,0.008648512,0.009982564,1.86863708
12-05-2017,36.3603096,36.43484522,36.02721845,36.03420605,130108000,35.36181804,33.7653904,0.013965643,0.010169558,1.80574417
15-05-2017,36.26713562,36.48841801,36.11573281,36.33934322,104038800,35.68699864,33.86345813,-0.002562519,0.010442398,0.77308655
16-05-2017,36.21356201,36.35098961,36.03886483,36.3230392,80194000,35.92399815,33.95943019,-0.001477194,0.010129037,0.49217605
17-05-2017,34.99767685,36.00393456,34.87189641,35.77799253,203070800,35.85308783,34.00659981,-0.033575409,0.014643987,-0.55435944
18-05-2017,35.53107834,35.71742272,35.20265032,35.23526032,134272800,35.82590103,34.07734833,0.015241054,0.014898601,-0.32843017
19-05-2017,35.65220261,35.8664974,35.55204459,35.72674178,107843200,35.84021051,34.15491829,0.003408967,0.01419683,-0.70810699
22-05-2017,35.86883163,36.00625925,35.61726723,35.87115965,91865600,35.84154238,34.2421833,0.006076175,0.01419285,-0.39830399
23-05-2017,35.82456589,36.08078626,35.71042913,36.08078626,79675600,35.76500756,34.32928747,-0.0012341,0.014136907,-0.38899612
24-05-2017,35.71742249,35.91075447,35.56136009,35.83388728,76712000,35.68647712,34.42472789,-0.00299078,0.014113808,0.71974564
25-05-2017,35.84086609,35.95267482,35.64520613,35.8082561,76942400,35.63323484,34.5229688,0.003456117,0.013614856,0.30978775
26-05-2017,35.78031158,35.92705835,35.710432,35.87115398,87710400,35.7450398,34.62499059,-0.001689538,0.011667812,0.12810897
30-05-2017,35.79428482,35.97131001,35.71508962,35.73605243,80507600,35.78264073,34.72144674,0.000390529,0.011549262,-0.07454681
31-05-2017,35.58232117,35.91075273,35.49381034,35.86416752,97804800,35.77265767,34.81570905,-0.005921718,0.011592419,-0.24224472
01-06-2017,35.68015671,35.71509828,35.45654627,35.67782869,65616400,35.74570411,34.91725337,0.002749555,0.01136369,-0.03726578
02-06-2017,36.20890045,36.20890045,35.61260133,35.7733233,111082800,35.80060904,35.02281342,0.014818986,0.011448055,0.36803436
05-06-2017,35.85484695,35.97597133,35.74537333,35.95034893,101326800,35.82024111,35.11788635,-0.009778079,0.011720026,0.07453537
06-06-2017,35.97596741,36.29275173,35.81990504,35.84785545,106499600,35.8395413,35.20640272,0.003378078,0.011768646,0.18168259
07-06-2017,36.19025803,36.33234517,35.9829509,36.10873483,84278400,35.89810508,35.29518038,0.005956494,0.006956349,0.60793686
08-06-2017,36.10176849,36.22987696,35.9643373,36.16232892,85003200,35.94203132,35.38758113,-0.00244512,0.005987045,0.42161178
09-06-2017,34.70184708,36.1483413,34.01237753,36.1483413,259530800,35.8162493,35.43246714,-0.038777087,0.012179387,-1.50705337
12-06-2017,33.87261963,34.02868202,33.19479369,33.9471588,289229200,35.55802972,35.45079511,-0.023895773,0.013263426,-1.98222732
13-06-2017,34.14514542,34.34546499,33.80972626,34.27791698,136661600,35.26320757,35.45555089,0.008045607,0.013638781,-1.83082199
14-06-2017,33.81206131,34.35711572,33.50459253,34.35711572,126124800,34.97138105,35.44201279,-0.009754948,0.013745011,-2.37819672
15-06-2017,33.6094017,33.65365888,33.12491139,33.38346332,128661600,34.63330024,35.42519862,-0.005993708,0.013591433,-2.49236679
16-06-2017,33.13887787,33.65830961,33.1225711,33.4906001,201444400,34.19738879,35.39679883,-0.013999768,0.013792753,-1.56296921
19-06-2017,34.08692551,34.1800995,33.46267573,33.46267573,130165600,33.90955407,35.38121084,0.028608321,0.016496568,0.21430588
20-06-2017,33.77711105,34.21036014,33.76080783,34.21036014,99600400,33.77744893,35.32397957,-0.009088953,0.016556044,-0.36803437
21-06-2017,33.97743988,34.02402864,33.68394986,33.89591665,85063200,33.79242325,35.26584803,0.005930905,0.016671095,0.16537857
22-06-2017,33.92153168,34.17076445,33.80273533,33.95414167,76425200,33.76047843,35.21149788,-0.001645451,0.015850838,0.31212998
23-06-2017,34.07295227,34.27793152,33.80042498,33.80508457,141757600,33.79774857,35.151946,0.004463849,0.015945043,0.9340744
26-06-2017,33.96578979,34.53879452,33.86330022,34.28024257,102769600,33.84866115,35.07212868,-0.003145089,0.015822945,-0.12113572
27-06-2017,33.47896194,34.04498258,33.45333955,33.77711147,99047600,33.89724459,34.97918956,-0.014332888,0.015771778,-0.29814911
28-06-2017,33.96812439,34.03334439,33.34620278,33.65599958,88329600,33.880273,34.90434163,0.01461104,0.016654211,-0.00931549
29-06-2017,33.46731949,33.80507021,33.14121951,33.70724022,125997600,33.83601706,34.85332972,-0.014743378,0.013813712,-0.45421219
30-06-2017,33.54652023,33.76547461,33.49061585,33.64667825,92096400,33.77445711,34.78717779,0.00236651,0.012394345,-0.52643204
03-07-2017,33.42539215,33.84466607,33.33222175,33.74683608,57111200,33.70358004,34.71295077,-0.003610749,0.012156693,-0.54039764
05-07-2017,33.56280899,33.72585892,33.24369673,33.46963862,86278400,33.63070243,34.63608335,0.004111151,0.011991972,0.08384705
06-07-2017,33.2460289,33.42538562,33.1714933,33.31358045,96515200,33.52787944,34.55013212,-0.009438426,0.01214852,-0.72209549
07-07-2017,33.58379364,33.71656524,33.28564399,33.28564399,76806800,33.5428554,34.47901115,0.010159551,0.011826859,0.11647415
10-07-2017,33.78876114,33.9960683,33.39510962,33.56747877,84362400,33.51723208,34.41060766,0.006103167,0.008973498,0.24224091
11-07-2017,33.89823532,33.97277448,33.63036777,33.71189098,79127200,33.57879148,34.34787178,0.003239958,0.008675272,0.47284317
12-07-2017,33.94715881,34.04964484,33.73286402,33.97743724,99538000,33.63602556,34.28630091,0.001443246,0.008532574,0.38434982
13-07-2017,34.4200058,34.58771538,33.87727944,33.89125464,100797600,33.77811323,34.24755707,0.013928912,0.009287597,1.1739769
